SB29,C00828541,SB29.1037159.501,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.502,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,155.61,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.503,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,578.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.504,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,556.03,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.505,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,556.03,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.506,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,518.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.507,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,533.74,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.508,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,533.74,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.509,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-28,128.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.511,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,408.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.512,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,408.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.513,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,409.24,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.514,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,336.58,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.515,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.516,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,284.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.517,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,474.85,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.518,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,336.61,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.519,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,474.85,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.520,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,597.84,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.521,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,561.04,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.522,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,561.04,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.523,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,561.04,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.524,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,1125.18,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.525,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,336.58,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.526,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,474.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.527,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,411.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.528,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,288.89,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.529,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,556.03,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.530,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,377.77,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.531,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,528.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.532,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,638.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.533,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-29,204.61,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.534,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,474.33,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.535,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,737.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.536,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,1189.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.537,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,446.77,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.538,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,497.86,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.539,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,594.03,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.540,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,283.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.541,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,309.17,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.542,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,427.78,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.543,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.544,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.545,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.546,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,746.26,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.547,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.548,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,284.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.549,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,284.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.550,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.551,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,415.06,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.552,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,441.08,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.553,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,415.06,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.554,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.555,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.556,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,875.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.557,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,538.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.558,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,475.27,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.559,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,400.33,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.560,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,1647.96,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.561,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,497.22,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.562,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-30,498.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.563,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,313.10,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.564,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.565,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.566,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,598.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.567,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,429.97,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.568,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,708.96,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.569,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.570,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,336.58,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.571,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,473.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.572,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.573,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,885.74,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.574,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,926.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.575,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,1928.30,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.576,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,589.86,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.577,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,336.61,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.578,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,311.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.579,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.580,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.581,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.582,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-10-31,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.583,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,59.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.584,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,448.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.585,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,309.17,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.586,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,283.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.587,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,283.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.588,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,309.17,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.589,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,309.17,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.590,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,315.68,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.591,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,283.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.592,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,896.95,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.593,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,528.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.594,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,313.39,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.595,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.596,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.597,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.598,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,333.67,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.599,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,650.70,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.600,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,170.32,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.601,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,309.17,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.602,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,306.18,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.603,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,217.82,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.604,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,343.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.605,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,74.47,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.606,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,684.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.607,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,818.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.608,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,464.74,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.609,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,875.98,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.610,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,433.48,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.611,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,435.59,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB29,C00828541,SB29.1037159.612,SB29.1037159,SB29,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,G2024,,2024-11-01,31.28,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
